X Gaze Data,Y Gaze Data,Timestamp
736,635,00:16:13:2281
728,624,00:16:13:2361
661,532,00:16:13:2460
659,529,00:16:13:2630
653,527,00:16:13:2760
645,521,00:16:13:2790
648,523,00:16:13:3059
647,523,00:16:13:3119
648,523,00:16:13:3258
648,523,00:16:13:3378
648,524,00:16:13:3458
649,525,00:16:13:3577
648,525,00:16:13:3697
647,525,00:16:13:3827
645,525,00:16:13:3927
645,525,00:16:13:4176
647,528,00:16:13:4266
648,527,00:16:13:4365
646,526,00:16:13:4485
646,527,00:16:13:4585
645,527,00:16:13:4685
646,527,00:16:13:4804
646,528,00:16:13:4904
647,528,00:16:13:5014
650,527,00:16:13:5273
647,527,00:16:13:5353
643,520,00:16:13:5462
638,502,00:16:13:5582
635,499,00:16:13:5682
632,496,00:16:13:5792
628,490,00:16:13:6111
623,481,00:16:13:6141
622,482,00:16:13:6280
623,483,00:16:13:6370
624,487,00:16:13:6470
623,488,00:16:13:6589
622,490,00:16:13:6819
622,493,00:16:13:6909
619,493,00:16:13:7018
619,495,00:16:13:7158
618,494,00:16:13:7258
619,494,00:16:13:7347
618,491,00:16:13:7467
618,489,00:16:13:7597
619,485,00:16:13:7686
619,485,00:16:13:7986
613,475,00:16:13:8026
615,474,00:16:13:8125
616,474,00:16:13:8295
620,476,00:16:13:8355
619,476,00:16:13:8474
614,480,00:16:13:8584
614,481,00:16:13:8684
616,480,00:16:13:8784
615,481,00:16:13:9053
616,485,00:16:13:9123
619,486,00:16:13:9242
619,483,00:16:13:9372
621,483,00:16:13:9452
622,483,00:16:13:9591
622,483,00:16:13:9691
621,482,00:16:13:9801
622,483,00:16:13:9920
620,480,00:16:14:0160
618,483,00:16:14:0240
618,484,00:16:14:0349
619,484,00:16:14:0459
619,485,00:16:14:0569
619,485,00:16:14:0678
624,487,00:16:14:0938
625,488,00:16:14:1018
624,488,00:16:14:1267
624,487,00:16:14:1357
624,483,00:16:14:1476
624,480,00:16:14:1606
624,480,00:16:14:1686
624,480,00:16:14:1835
625,481,00:16:14:2055
622,489,00:16:14:2115
620,492,00:16:14:2264
618,496,00:16:14:2364
618,498,00:16:14:2454
618,499,00:16:14:2564
618,499,00:16:14:2843
619,496,00:16:14:2903
618,492,00:16:14:3032
619,491,00:16:14:3132
622,492,00:16:14:3262
624,494,00:16:14:3351
624,494,00:16:14:3461
624,495,00:16:14:3601
625,498,00:16:14:3680
627,499,00:16:14:3980
627,500,00:16:14:4020
626,500,00:16:14:4139
624,500,00:16:14:4259
623,500,00:16:14:4339
622,497,00:16:14:4468
622,497,00:16:14:4728
622,497,00:16:14:4798
622,497,00:16:14:4907
621,497,00:16:14:5027
627,496,00:16:14:5156
646,502,00:16:14:5256
769,553,00:16:14:5356
774,554,00:16:14:5486
781,557,00:16:14:5575
787,562,00:16:14:5745
790,565,00:16:14:5805
793,568,00:16:14:5905
805,579,00:16:14:6004
807,583,00:16:14:6313
808,581,00:16:14:6343
808,582,00:16:14:6463
810,582,00:16:14:6603
813,580,00:16:14:6682
814,579,00:16:14:6832
821,581,00:16:14:6902
825,583,00:16:14:7111
826,585,00:16:14:7121
826,585,00:16:14:7241
827,582,00:16:14:7361
829,583,00:16:14:7460
831,584,00:16:14:7580
832,585,00:16:14:7859
836,588,00:16:14:7909
840,591,00:16:14:8049
840,591,00:16:14:8188
842,591,00:16:14:8258
844,591,00:16:14:8438
845,591,00:16:14:8498
847,589,00:16:14:8637
849,588,00:16:14:8677
851,586,00:16:14:8926
855,587,00:16:14:9016
854,586,00:16:14:9126
859,587,00:16:14:9236
860,587,00:16:14:9345
864,589,00:16:14:9445
867,589,00:16:14:9714
870,587,00:16:14:9814
870,586,00:16:14:9904
851,576,00:16:15:0013
828,564,00:16:15:0123
690,517,00:16:15:0243
681,514,00:16:15:0343
675,513,00:16:15:0492
663,510,00:16:15:0572
664,511,00:16:15:0692
604,492,00:16:15:0861
602,493,00:16:15:0981
607,499,00:16:15:1041
611,501,00:16:15:1310
612,500,00:16:15:1340
614,499,00:16:15:1529
618,500,00:16:15:1749
621,500,00:16:15:1779
621,500,00:16:15:1899
623,501,00:16:15:2038
624,502,00:16:15:2118
624,502,00:16:15:2238
625,504,00:16:15:2357
624,504,00:16:15:2447
596,495,00:16:15:2597
550,484,00:16:15:2836
525,480,00:16:15:2906
521,478,00:16:15:3055
519,477,00:16:15:3205
518,477,00:16:15:3295
511,478,00:16:15:3335
511,474,00:16:15:3484
507,479,00:16:15:3584
508,483,00:16:15:3684
507,484,00:16:15:3793
507,485,00:16:15:3963
508,485,00:16:15:4013
507,486,00:16:15:4113
510,484,00:16:15:4252
512,483,00:16:15:4342
515,483,00:16:15:4452
516,484,00:16:15:4701
511,490,00:16:15:4771
510,489,00:16:15:4910
492,485,00:16:15:5010
387,469,00:16:15:5120
323,455,00:16:15:5230
320,454,00:16:15:5489
313,453,00:16:15:5589
306,452,00:16:15:5668
296,450,00:16:15:5798
293,450,00:16:15:5908
291,450,00:16:15:6007
289,450,00:16:15:6267
290,452,00:16:15:6337
289,452,00:16:15:6446
292,451,00:16:15:6586
305,449,00:16:15:6676
339,452,00:16:15:6775
368,453,00:16:15:7035
380,453,00:16:15:7045
399,452,00:16:15:7105
405,451,00:16:15:7244
413,452,00:16:15:7334
457,454,00:16:15:7444
458,454,00:16:15:7603
458,455,00:16:15:7843
454,458,00:16:15:7912
452,461,00:16:15:8002
452,462,00:16:15:8142
456,463,00:16:15:8232
456,463,00:16:15:8341
476,466,00:16:15:8451
874,511,00:16:15:8571
884,513,00:16:15:8670
893,514,00:16:15:8980
909,516,00:16:15:8999
922,518,00:16:15:9119
925,520,00:16:15:9249
936,527,00:16:15:9339
940,532,00:16:15:9458
943,532,00:16:15:9708
944,536,00:16:15:9787
943,533,00:16:15:9927
941,530,00:16:16:0017
941,530,00:16:16:0106
941,530,00:16:16:0246
942,531,00:16:16:0485
945,533,00:16:16:0555
945,533,00:16:16:0665
946,536,00:16:16:0805
931,533,00:16:16:0884
829,507,00:16:16:1004
845,512,00:16:16:1263
457,432,00:16:16:1373
395,419,00:16:16:1463
331,407,00:16:16:1603
294,400,00:16:16:1662
291,401,00:16:16:1782
191,381,00:16:16:1942
190,378,00:16:16:2061
189,376,00:16:16:2101
192,374,00:16:16:2360
193,377,00:16:16:2460
193,377,00:16:16:2580
190,368,00:16:16:2690
189,367,00:16:16:2789
189,364,00:16:16:2969
191,366,00:16:16:3039
191,367,00:16:16:3118
183,350,00:16:16:3218
167,288,00:16:16:3527
163,281,00:16:16:3547
161,279,00:16:16:3677
160,278,00:16:16:3807
159,276,00:16:16:3886
153,276,00:16:16:3996
151,273,00:16:16:4116
150,275,00:16:16:4265
154,271,00:16:16:4335
154,271,00:16:16:4624
153,271,00:16:16:4634
152,270,00:16:16:4664
151,269,00:16:16:4774
152,270,00:16:16:4914
152,269,00:16:16:5003
152,269,00:16:16:5123
153,267,00:16:16:5223
153,267,00:16:16:5382
154,268,00:16:16:5452
154,267,00:16:16:5741
153,271,00:16:16:5771
153,272,00:16:16:5901
154,271,00:16:16:6011
154,272,00:16:16:6100
154,273,00:16:16:6220
155,273,00:16:16:6479
155,273,00:16:16:6549
155,272,00:16:16:6669
154,271,00:16:16:6819
145,262,00:16:16:6888
145,261,00:16:16:6998
142,262,00:16:16:7138
142,263,00:16:16:7237
145,262,00:16:16:7327
145,261,00:16:16:7596
144,261,00:16:16:7666
143,262,00:16:16:7806
143,262,00:16:16:7916
143,264,00:16:16:7995
143,263,00:16:16:8105
142,262,00:16:16:8364
142,261,00:16:16:8434
205,215,00:16:16:8694
206,211,00:16:16:8763
206,210,00:16:16:8883
208,208,00:16:16:9003
209,206,00:16:16:9102
212,204,00:16:16:9222
210,203,00:16:16:9491
211,199,00:16:16:9551
213,199,00:16:16:9661
212,199,00:16:16:9801
213,199,00:16:16:9880
214,199,00:16:16:9990
214,200,00:16:17:0120
214,199,00:16:17:0209
214,198,00:16:17:0319
214,198,00:16:17:0449
213,198,00:16:17:0559
212,198,00:16:17:0658
212,199,00:16:17:0908
211,200,00:16:17:0997
207,201,00:16:17:1097
206,202,00:16:17:1267
205,205,00:16:17:1316
206,206,00:16:17:1426
205,208,00:16:17:1705
205,207,00:16:17:1765
206,205,00:16:17:2015
207,200,00:16:17:2094
206,197,00:16:17:2214
206,196,00:16:17:2334
205,197,00:16:17:2434
205,197,00:16:17:2563
205,197,00:16:17:2693
205,199,00:16:17:2793
205,199,00:16:17:2952
208,199,00:16:17:3002
215,199,00:16:17:3112
249,199,00:16:17:3221
261,199,00:16:17:3321
260,199,00:16:17:3570
264,199,00:16:17:3660
265,199,00:16:17:3760
271,200,00:16:17:3920
268,198,00:16:17:3989
268,197,00:16:17:4109
269,195,00:16:17:4219
269,195,00:16:17:4338
269,195,00:16:17:4438
269,195,00:16:17:4697
267,195,00:16:17:4787
261,196,00:16:17:4877
263,196,00:16:17:5086
259,196,00:16:17:5146
258,197,00:16:17:5216
256,206,00:16:17:5485
255,205,00:16:17:5545
252,203,00:16:17:5814
253,205,00:16:17:5894
252,204,00:16:17:6014
248,204,00:16:17:6094
246,202,00:16:17:6213
246,202,00:16:17:6393
247,202,00:16:17:6443
247,201,00:16:17:6562
246,200,00:16:17:6662
247,200,00:16:17:6772
247,200,00:16:17:7081
248,200,00:16:17:7111
248,200,00:16:17:7211
249,199,00:16:17:7350
252,200,00:16:17:7470
252,200,00:16:17:7540
251,200,00:16:17:7849
251,203,00:16:17:7899
252,203,00:16:17:8178
253,201,00:16:17:8188
252,200,00:16:17:8268
252,199,00:16:17:8318
252,199,00:16:17:8497
253,199,00:16:17:8567
254,198,00:16:17:8667
253,197,00:16:17:8777
253,197,00:16:17:8896
252,196,00:16:17:8986
252,195,00:16:17:9096
252,196,00:16:17:9225
253,195,00:16:17:9325
254,193,00:16:17:9445
255,193,00:16:17:9564
255,193,00:16:17:9654
254,195,00:16:17:9764
250,199,00:16:18:0023
250,203,00:16:18:0093
251,204,00:16:18:0213
252,204,00:16:18:0432
252,204,00:16:18:0462
251,206,00:16:18:0562
252,207,00:16:18:0781
253,206,00:16:18:0871
253,206,00:16:18:0991
254,202,00:16:18:1110
253,201,00:16:18:1200
254,199,00:16:18:1320
261,201,00:16:18:1589
287,208,00:16:18:1659
299,210,00:16:18:1769
310,214,00:16:18:1898
325,226,00:16:18:1998
327,228,00:16:18:2148
328,230,00:16:18:2357
326,227,00:16:18:2447
326,228,00:16:18:2546
325,229,00:16:18:2706
324,230,00:16:18:2786
316,228,00:16:18:2906
318,228,00:16:18:3135
318,228,00:16:18:3205
320,228,00:16:18:3324
337,234,00:16:18:3464
403,236,00:16:18:3534
406,236,00:16:18:3654
412,236,00:16:18:3753
426,237,00:16:18:3883
438,238,00:16:18:4003
455,240,00:16:18:4182
513,245,00:16:18:4252
516,247,00:16:18:4342
516,246,00:16:18:4451
516,249,00:16:18:4651
516,250,00:16:18:4711
516,252,00:16:18:4840
515,252,00:16:18:5130
512,254,00:16:18:5169
509,256,00:16:18:5229
510,257,00:16:18:5339
511,257,00:16:18:5429
512,255,00:16:18:5588
514,255,00:16:18:5798
531,252,00:16:18:5888
571,246,00:16:18:5977
660,236,00:16:18:6197
679,234,00:16:18:6247
700,231,00:16:18:6316
713,228,00:16:18:6576
762,223,00:16:18:6655
764,225,00:16:18:6785
769,222,00:16:18:6885
769,224,00:16:18:6995
770,223,00:16:18:7094
772,220,00:16:18:7374
770,221,00:16:18:7423
770,222,00:16:18:7683
773,226,00:16:18:7772
773,226,00:16:18:7862
774,228,00:16:18:7982
772,229,00:16:18:8092
773,229,00:16:18:8231
772,227,00:16:18:8451
784,210,00:16:18:8540
787,207,00:16:18:8650
789,203,00:16:18:8760
792,200,00:16:18:8919
793,200,00:16:18:8979
793,200,00:16:18:9249
795,200,00:16:18:9308
793,200,00:16:18:9418
792,202,00:16:18:9568
791,202,00:16:18:9637
786,205,00:16:18:9747
786,206,00:16:18:9887
786,206,00:16:18:9977
785,205,00:16:19:0086
785,205,00:16:19:0336
789,215,00:16:19:0415
789,215,00:16:19:0635
791,216,00:16:19:0645
792,213,00:16:19:0764
793,213,00:16:19:0874
780,206,00:16:19:1134
746,212,00:16:19:1193
615,226,00:16:19:1323
574,230,00:16:19:1463
545,231,00:16:19:1532
522,233,00:16:19:1652
506,234,00:16:19:1762
475,237,00:16:19:1872
473,237,00:16:19:1981
472,237,00:16:19:2270
462,237,00:16:19:2320
464,238,00:16:19:2530
466,238,00:16:19:2909
466,239,00:16:19:2919
465,241,00:16:19:2959
462,243,00:16:19:3058
451,247,00:16:19:3248
393,236,00:16:19:3248
377,234,00:16:19:3467
353,231,00:16:19:3487
324,225,00:16:19:3537
305,222,00:16:19:3836
246,212,00:16:19:3896
246,213,00:16:19:4116
244,213,00:16:19:4215
247,213,00:16:19:4315
249,212,00:16:19:4435
250,211,00:16:19:4564
250,212,00:16:19:4794
251,215,00:16:19:4953
253,217,00:16:19:4973
255,217,00:16:19:5093
256,218,00:16:19:5243
255,219,00:16:19:5302
250,221,00:16:19:5442
248,219,00:16:19:5721
246,217,00:16:19:5751
245,216,00:16:19:5861
244,216,00:16:19:5990
243,215,00:16:19:6100
243,216,00:16:19:6230
245,217,00:16:19:6459
246,219,00:16:19:6529
246,218,00:16:19:6649
248,219,00:16:19:6788
249,220,00:16:19:6858
249,220,00:16:19:6988
250,221,00:16:19:7137
251,219,00:16:19:7267
251,219,00:16:19:7317
250,217,00:16:19:7417
250,217,00:16:19:7586
248,219,00:16:19:7636
246,219,00:16:19:7756
245,217,00:16:19:7895
245,217,00:16:19:7985
247,215,00:16:19:8095
247,215,00:16:19:8344
245,218,00:16:19:8414
243,225,00:16:19:8524
242,225,00:16:19:8673
241,229,00:16:19:8743
241,230,00:16:19:8863
242,228,00:16:19:9152
242,232,00:16:19:9222
241,232,00:16:19:9461
240,228,00:16:19:9521
238,220,00:16:19:9651
238,218,00:16:19:9770
239,217,00:16:19:9860
240,219,00:16:19:9980
242,224,00:16:20:0090
242,224,00:16:20:0199
242,226,00:16:20:0299
239,228,00:16:20:0588
240,228,00:16:20:0648
240,227,00:16:20:0748
240,226,00:16:20:0907
240,226,00:16:20:0977
240,225,00:16:20:1077
241,225,00:16:20:1356
239,225,00:16:20:1416
238,226,00:16:20:1526
240,228,00:16:20:1665
240,229,00:16:20:1745
241,230,00:16:20:1865
240,229,00:16:20:1984
241,230,00:16:20:2074
242,228,00:16:20:2184
241,228,00:16:20:2463
261,227,00:16:20:2523
264,226,00:16:20:2812
274,223,00:16:20:2862
279,223,00:16:20:2982
279,223,00:16:20:3082
285,225,00:16:20:3191
286,225,00:16:20:3301
285,224,00:16:20:3421
281,222,00:16:20:3550
283,224,00:16:20:3640
283,224,00:16:20:3750
281,224,00:16:20:4019
280,224,00:16:20:4079
280,223,00:16:20:4318
281,225,00:16:20:4408
281,226,00:16:20:4528
281,226,00:16:20:4647
281,224,00:16:20:4737
281,224,00:16:20:4857
281,224,00:16:20:5126
278,218,00:16:20:5186
280,214,00:16:20:5296
281,214,00:16:20:5455
282,213,00:16:20:5525
284,211,00:16:20:5635
280,209,00:16:20:5924
280,209,00:16:20:5964
280,208,00:16:20:6223
286,207,00:16:20:6303
287,208,00:16:20:6413
287,208,00:16:20:6552
287,208,00:16:20:6632
286,206,00:16:20:6742
286,205,00:16:20:6851
286,206,00:16:20:7011
287,207,00:16:20:7071
285,208,00:16:20:7350
284,208,00:16:20:7350
285,207,00:16:20:7420
285,206,00:16:20:7530
285,205,00:16:20:7639
285,207,00:16:20:7759
289,214,00:16:20:7879
290,215,00:16:20:7988
291,217,00:16:20:8108
294,222,00:16:20:8188
293,224,00:16:20:8298
293,226,00:16:20:8427
293,227,00:16:20:8527
293,228,00:16:20:8637
292,226,00:16:20:8736
291,225,00:16:20:8856
291,225,00:16:20:8966
292,224,00:16:20:9075
292,223,00:16:20:9345
293,224,00:16:20:9425
293,225,00:16:20:9584
292,226,00:16:20:9684
294,228,00:16:20:9754
294,231,00:16:20:9853
293,231,00:16:20:9983
292,233,00:16:21:0073
292,234,00:16:21:0183
291,235,00:16:21:0452
291,235,00:16:21:0512
290,237,00:16:21:0631
291,239,00:16:21:0761
291,240,00:16:21:0851
290,242,00:16:21:0960
290,244,00:16:21:1090
290,245,00:16:21:1180
290,243,00:16:21:1310
290,241,00:16:21:1629
288,241,00:16:21:1669
284,243,00:16:21:1758
283,244,00:16:21:1888
283,244,00:16:21:1968
283,244,00:16:21:2067
283,245,00:16:21:2347
282,247,00:16:21:2397
283,247,00:16:21:2666
286,246,00:16:21:2736
286,247,00:16:21:2865
284,247,00:16:21:2985
273,245,00:16:21:3075
261,245,00:16:21:3204
256,246,00:16:21:3324
238,247,00:16:21:3424
229,247,00:16:21:3524
228,248,00:16:21:3643
230,247,00:16:21:3783
231,246,00:16:21:3853
231,246,00:16:21:3962
229,245,00:16:21:4082
231,243,00:16:21:4192
231,242,00:16:21:4292
232,242,00:16:21:4551
234,243,00:16:21:4631
234,243,00:16:21:4740
232,244,00:16:21:4890
230,245,00:16:21:4990
228,245,00:16:21:5129
228,245,00:16:21:5329
228,244,00:16:21:5399
228,244,00:16:21:5518
229,244,00:16:21:5628
229,244,00:16:21:5768
229,244,00:16:21:5857
229,243,00:16:21:5957
229,240,00:16:21:6107
229,242,00:16:21:6176
222,249,00:16:21:6296
195,350,00:16:21:6436
195,350,00:16:21:6526
194,349,00:16:21:6635
194,349,00:16:21:6944
191,359,00:16:21:6974
189,368,00:16:21:7224
189,370,00:16:21:7294
189,370,00:16:21:7403
189,372,00:16:21:7573
189,371,00:16:21:7633
189,367,00:16:21:7742
187,366,00:16:21:7992
186,365,00:16:21:8071
188,363,00:16:21:8181
189,362,00:16:21:8321
189,362,00:16:21:8401
189,362,00:16:21:8520
188,363,00:16:21:8630
188,363,00:16:21:8740
187,363,00:16:21:8859
185,365,00:16:21:8959
184,367,00:16:21:9099
182,369,00:16:21:9178
181,371,00:16:21:9298
182,372,00:16:21:9577
181,372,00:16:21:9627
181,372,00:16:21:9917
179,375,00:16:21:9956
179,375,00:16:22:0086
179,373,00:16:22:0196
180,373,00:16:22:0295
181,373,00:16:22:0395
182,375,00:16:22:0664
173,377,00:16:22:0744
173,376,00:16:22:0854
172,377,00:16:22:0994
173,378,00:16:22:1053
173,380,00:16:22:1253
173,382,00:16:22:1452
164,387,00:16:22:1512
159,397,00:16:22:1622
157,400,00:16:22:1752
154,411,00:16:22:1851
151,414,00:16:22:1961
149,415,00:16:22:2061
147,415,00:16:22:2180
147,416,00:16:22:2300
144,417,00:16:22:2589
142,417,00:16:22:2629
142,418,00:16:22:2729
142,419,00:16:22:2889
142,419,00:16:22:2958
141,419,00:16:22:3098
140,417,00:16:22:3268
140,415,00:16:22:3297
139,415,00:16:22:3407
138,417,00:16:22:3537
138,417,00:16:22:3696
138,416,00:16:22:3746
138,415,00:16:22:3946
138,413,00:16:22:3976
137,413,00:16:22:4055
137,414,00:16:22:4175
137,414,00:16:22:4285
137,414,00:16:22:4404
136,412,00:16:22:4514
136,412,00:16:22:4624
136,412,00:16:22:4923
136,416,00:16:22:4973
131,414,00:16:22:5093
128,412,00:16:22:5242
129,414,00:16:22:5292
127,414,00:16:22:5392
126,414,00:16:22:5661
126,413,00:16:22:5741
127,412,00:16:22:5841
125,410,00:16:22:5970
125,409,00:16:22:6060
125,409,00:16:22:6170
124,410,00:16:22:6439
125,411,00:16:22:6509
125,410,00:16:22:6619
125,408,00:16:22:6768
125,409,00:16:22:6838
124,407,00:16:22:6948
125,407,00:16:22:7087
155,389,00:16:22:7177
162,383,00:16:22:7297
165,381,00:16:22:7586
175,374,00:16:22:7626
175,374,00:16:22:7726
176,373,00:16:22:7885
175,369,00:16:22:7955
177,369,00:16:22:8065
178,368,00:16:22:8334
176,368,00:16:22:8394
175,370,00:16:22:8514
175,371,00:16:22:8643
174,373,00:16:22:8723
172,375,00:16:22:8863
172,374,00:16:22:9102
171,378,00:16:22:9182
171,378,00:16:22:9281
171,377,00:16:22:9421
172,374,00:16:22:9501
172,373,00:16:22:9621
174,375,00:16:22:9730
175,376,00:16:22:9840
174,375,00:16:22:9950
174,374,00:16:23:0209
173,373,00:16:23:0279
173,373,00:16:23:0389
172,375,00:16:23:0538
172,375,00:16:23:0618
172,375,00:16:23:0738
172,375,00:16:23:0997
172,377,00:16:23:1057
172,378,00:16:23:1186
172,379,00:16:23:1316
173,379,00:16:23:1386
174,379,00:16:23:1505
175,379,00:16:23:1635
176,379,00:16:23:1725
176,379,00:16:23:1835
176,379,00:16:23:2114
183,374,00:16:23:2174
190,367,00:16:23:2283
192,364,00:16:23:2443
185,375,00:16:23:2513
184,376,00:16:23:2642
182,375,00:16:23:2962
178,369,00:16:23:2982
177,366,00:16:23:3091
174,367,00:16:23:3211
175,369,00:16:23:3281
173,367,00:16:23:3400
173,364,00:16:23:3540
173,361,00:16:23:3630
173,361,00:16:23:3720
170,362,00:16:23:3999
169,365,00:16:23:4059
168,364,00:16:23:4318
165,363,00:16:23:4398
166,364,00:16:23:4517
166,365,00:16:23:4637
167,365,00:16:23:4757
168,366,00:16:23:4857
169,368,00:16:23:4986
169,368,00:16:23:5265
169,368,00:16:23:5275
170,368,00:16:23:5285
168,368,00:16:23:5485
168,367,00:16:23:5505
166,366,00:16:23:5614
165,365,00:16:23:5764
165,364,00:16:23:5854
165,362,00:16:23:5944
163,361,00:16:23:6113
162,359,00:16:23:6223
162,353,00:16:23:6283
162,352,00:16:23:6432
163,353,00:16:23:6532
163,352,00:16:23:6642
163,355,00:16:23:6732
163,356,00:16:23:6951
162,356,00:16:23:7021
162,357,00:16:23:7051
162,357,00:16:23:7170
164,357,00:16:23:7300
163,358,00:16:23:7390
161,358,00:16:23:7489
159,359,00:16:23:7779
159,363,00:16:23:7829
158,363,00:16:23:7948
156,367,00:16:23:8078
155,369,00:16:23:8178
154,372,00:16:23:8277
152,374,00:16:23:8407
149,374,00:16:23:8507
147,374,00:16:23:8626
145,370,00:16:23:8896
144,372,00:16:23:8946
143,376,00:16:23:9065
138,410,00:16:23:9185
134,425,00:16:23:9275
128,433,00:16:23:9404
127,438,00:16:23:9494
127,444,00:16:23:9614
129,450,00:16:23:9724
129,455,00:16:23:9973
131,453,00:16:24:0063
131,453,00:16:24:0172
135,450,00:16:24:0432
136,448,00:16:24:0521
136,447,00:16:24:0621
136,447,00:16:24:0811
135,450,00:16:24:0850
136,452,00:16:24:0940
136,451,00:16:24:1200
126,471,00:16:24:1279
124,474,00:16:24:1559
122,482,00:16:24:1628
121,483,00:16:24:1728
118,490,00:16:24:1828
112,494,00:16:24:1948
115,492,00:16:24:2127
112,496,00:16:24:2167
112,500,00:16:24:2317
112,501,00:16:24:2386
112,501,00:16:24:2506
111,505,00:16:24:2686
112,507,00:16:24:2905
117,515,00:16:24:2935
119,516,00:16:24:3104
118,517,00:16:24:3184
114,517,00:16:24:3354
115,517,00:16:24:3444
112,514,00:16:24:3513
112,513,00:16:24:3603
114,511,00:16:24:3962
122,507,00:16:24:4032
122,505,00:16:24:4102
122,504,00:16:24:4202
124,500,00:16:24:4291
126,500,00:16:24:4381
127,500,00:16:24:4501
127,499,00:16:24:4610
126,498,00:16:24:4720
125,496,00:16:24:4830
124,495,00:16:24:4960
123,492,00:16:24:5119
124,493,00:16:24:5159
125,493,00:16:24:5289
127,491,00:16:24:5448
142,485,00:16:24:5498
145,481,00:16:24:5618
152,478,00:16:24:5747
151,476,00:16:24:5827
153,477,00:16:24:5947
154,476,00:16:24:6057
155,475,00:16:24:6156
157,473,00:16:24:6296
158,475,00:16:24:6535
158,478,00:16:24:6605
154,475,00:16:24:6725
153,473,00:16:24:6844
152,472,00:16:24:6934
154,473,00:16:24:7064
153,471,00:16:24:7313
161,424,00:16:24:7373
162,417,00:16:24:7483
165,402,00:16:24:7622
168,387,00:16:24:7712
170,380,00:16:24:7832
172,369,00:16:24:8081
174,352,00:16:24:8161
175,352,00:16:24:8291
176,356,00:16:24:8390
179,354,00:16:24:8490
179,354,00:16:24:8600
179,354,00:16:24:8889
178,356,00:16:24:8939
177,355,00:16:24:9188
177,356,00:16:24:9318
176,356,00:16:24:9477
176,357,00:16:24:9547
176,356,00:16:24:9627
176,355,00:16:24:9717
175,352,00:16:24:9817
173,349,00:16:24:9966
173,350,00:16:25:0076
172,352,00:16:25:0186
169,358,00:16:25:0265
168,359,00:16:25:0425
168,361,00:16:25:0485
170,365,00:16:25:0634
170,367,00:16:25:0754
170,368,00:16:25:0824
170,367,00:16:25:0954
170,366,00:16:25:1083
171,365,00:16:25:1193
172,363,00:16:25:1283
173,361,00:16:25:1582
173,360,00:16:25:1642
174,360,00:16:25:1791
175,360,00:16:25:1831
176,359,00:16:25:1941
176,359,00:16:25:2070
175,360,00:16:25:2160
173,361,00:16:25:2310
172,362,00:16:25:2370
171,362,00:16:25:2499
170,360,00:16:25:2639
168,358,00:16:25:2709
168,357,00:16:25:2828
165,357,00:16:25:3108
167,358,00:16:25:3148
168,360,00:16:25:3267
168,360,00:16:25:3407
168,361,00:16:25:3497
168,361,00:16:25:3606
168,362,00:16:25:3886
168,364,00:16:25:3935
167,368,00:16:25:4055
165,374,00:16:25:4155
164,374,00:16:25:4285
168,377,00:16:25:4394
170,378,00:16:25:4654
170,380,00:16:25:4654
171,382,00:16:25:4723
170,381,00:16:25:4823
170,379,00:16:25:4943
170,378,00:16:25:5062
171,378,00:16:25:5162
170,379,00:16:25:5441
163,419,00:16:25:5481
161,428,00:16:25:5601
160,452,00:16:25:5781
159,456,00:16:25:5850
158,459,00:16:25:6010
158,462,00:16:25:6060
158,464,00:16:25:6249
157,466,00:16:25:6299
157,467,00:16:25:6578
159,470,00:16:25:6598
160,470,00:16:25:6738
159,468,00:16:25:6838
159,468,00:16:25:6937
159,468,00:16:25:7077
158,469,00:16:25:7336
154,475,00:16:25:7366
143,491,00:16:25:7646
131,513,00:16:25:7755
128,519,00:16:25:7825
128,521,00:16:25:7955
127,523,00:16:25:8054
126,524,00:16:25:8184
127,525,00:16:25:8374
128,526,00:16:25:8434
128,524,00:16:25:8483
126,522,00:16:25:8713
125,520,00:16:25:8763
127,518,00:16:25:8822
140,513,00:16:25:8952
150,513,00:16:25:9072
151,513,00:16:25:9152
154,514,00:16:25:9291
156,515,00:16:25:9550
165,522,00:16:25:9600
163,520,00:16:25:9710
163,518,00:16:25:9830
163,512,00:16:25:9929
166,510,00:16:26:0039
166,510,00:16:26:0338
166,512,00:16:26:0368
166,511,00:16:26:0498
164,512,00:16:26:0608
165,512,00:16:26:0697
165,511,00:16:26:0827
169,517,00:16:26:1096
171,517,00:16:26:1146
169,515,00:16:26:1266
160,503,00:16:26:1406
154,500,00:16:26:1475
152,502,00:16:26:1595
153,503,00:16:26:1854
153,503,00:16:26:1864
155,498,00:16:26:1934
154,498,00:16:26:2044
154,500,00:16:26:2193
155,502,00:16:26:2273
155,502,00:16:26:2423
155,499,00:16:26:2642
151,498,00:16:26:2702
148,498,00:16:26:2822
146,498,00:16:26:2951
150,497,00:16:26:3041
147,498,00:16:26:3151
142,508,00:16:26:3271
129,561,00:16:26:3370
122,582,00:16:26:3480
120,592,00:16:26:3600
121,611,00:16:26:3729
122,613,00:16:26:3819
122,615,00:16:26:3939
123,619,00:16:26:4058
124,617,00:16:26:4158
125,615,00:16:26:4278
125,612,00:16:26:4527
126,618,00:16:26:4587
126,620,00:16:26:4707
126,619,00:16:26:4846
127,619,00:16:26:4926
133,615,00:16:26:5036
136,612,00:16:26:5155
141,602,00:16:26:5265
141,602,00:16:26:5365
141,603,00:16:26:5624
144,604,00:16:26:5774
145,606,00:16:26:5824
145,608,00:16:26:5953
145,608,00:16:26:6033
145,609,00:16:26:6143
