Event,X Fixation Data,Y Fixation Data,Timestamp,Valid Left Pupil,Valid Right Pupil,Left Pupil Size,Left Pupil Scale,Right Pupil Size,Right Pupil Scale,Valid Left Gaze,Valid Right Gaze,Left X Gaze,Left Y Gaze,Right X Gaze,Right Y Gaze,Valid Fixation
Data,964.5696,668.6279999999999,00:00:01:0682,1,1,22.44313,1.03564,21.43056,1.02522,1,1,0.50565,0.68703,0.52587,0.50208,1
Data,965.2991999999999,667.8072,00:00:01:0689,1,1,22.45082,1.03532,21.61950,1.03532,1,1,0.50563,0.68722,0.52565,0.49808,1
Data,965.8368,668.3148,00:00:01:0696,1,1,22.48960,1.03532,21.32278,1.04574,1,1,0.50184,0.77356,0.52413,0.49699,1
Data,965.8176,668.8439999999999,00:00:01:0703,1,1,22.56783,1.04574,21.46967,1.05615,1,1,0.48622,0.76979,0.51921,0.50385,1
Data,965.7984,669.2112,00:00:01:0710,1,1,22.46790,1.05615,21.44224,1.06657,1,1,0.48649,0.76457,0.51893,0.49985,1
Data,965.8368,668.3364,00:00:01:0717,1,1,22.46790,1.06657,21.30769,1.06657,1,1,0.49916,0.69773,0.50840,0.47870,1
Data,965.8368,667.5372,00:00:01:0724,1,1,22.36533,1.06657,21.56507,1.06657,1,1,0.49791,0.68122,0.50758,0.49698,1
Data,965.8176,666.7704,00:00:01:0731,1,1,22.20780,1.06657,21.48786,1.06657,1,1,0.49791,0.68122,0.50758,0.49698,1
Data,966.0864,666.1007999999999,00:00:01:0738,1,1,22.25557,1.06657,21.53424,1.06657,1,1,0.50819,0.68588,0.50993,0.49622,1
Data,965.6831999999999,665.3988,00:00:01:0745,1,1,22.22143,1.06657,21.53644,1.06657,1,1,0.48711,0.69124,0.50095,0.48627,1
Data,965.2991999999999,664.7184,00:00:01:0752,1,1,22.19829,1.06657,21.37451,1.06657,1,1,0.48711,0.69124,0.50095,0.48627,1
Data,965.3951999999999,664.9452,00:00:01:0759,1,1,22.28824,1.06657,21.41827,1.06657,1,1,0.50087,0.76010,0.50894,0.48975,1
Data,966.1055999999999,663.4008,00:00:01:0766,1,1,22.20045,1.06657,21.42999,1.06657,1,1,0.51168,0.66877,0.51165,0.49524,1
Data,966.1055999999999,663.4008,00:00:01:0773,1,1,22.20045,1.06657,21.42999,1.06657,1,1,0.51168,0.66877,0.51165,0.49524,1
Data,967.5264000000001,661.4028,00:00:01:0780,1,1,22.06612,1.06657,21.21486,1.06657,1,1,0.47866,0.69725,0.52646,0.49400,1
Data,967.5264000000001,661.4028,00:00:01:0787,1,1,22.06612,1.06657,21.21486,1.06657,1,1,0.47866,0.69725,0.52646,0.49400,1
Data,967.4112,663.2712,00:00:01:0794,1,1,22.16865,1.03596,21.34667,1.02554,1,1,0.47180,0.77748,0.52307,0.50155,1
Data,967.4112,663.2712,00:00:01:0801,1,1,22.16865,1.03596,21.34667,1.02554,1,1,0.47180,0.77748,0.52307,0.50155,1
Data,966.912,664.146,00:00:01:0808,1,1,22.36578,1.00503,21.25174,0.99461,1,1,0.48144,0.77791,0.52738,0.52429,1
Data,967.008,664.7184,00:00:01:0815,1,1,22.23425,1.00471,21.33240,1.00471,1,1,0.49880,0.76284,0.50104,0.53357,1
Data,967.008,665.7876,00:00:01:0822,1,1,22.07427,1.01481,21.31116,1.01481,1,1,0.50127,0.75366,0.50106,0.51973,1
Data,967.008,667.008,00:00:01:0829,1,1,22.16320,1.01481,21.30832,1.02522,1,1,0.50127,0.75366,0.50058,0.51569,1
Data,966.3743999999999,668.142,00:00:01:0836,1,1,22.06254,1.01513,21.24415,1.02554,1,1,0.47540,0.76715,0.48259,0.52596,1
Data,966.3552000000001,669.3408,00:00:01:0843,1,1,22.06784,1.01545,21.27417,1.02586,1,1,0.47811,0.76341,0.48482,0.52800,1
Data,966.2975999999999,670.2048,00:00:01:0850,1,1,22.16632,1.02586,21.23513,1.04859,1,1,0.47832,0.75793,0.48343,0.51939,1
Data,966.3359999999999,668.8872,00:00:01:0857,1,1,22.13057,1.05869,21.19507,1.07100,1,1,0.48809,0.71196,0.49313,0.49851,1
Data,966.144,667.2671999999999,00:00:01:0864,1,1,21.94381,1.08109,21.08850,1.09340,1,1,0.49096,0.69773,0.49168,0.49331,1
Data,965.952,665.3664,00:00:01:0871,1,1,22.03894,1.10350,21.10832,1.10350,1,1,0.49164,0.68535,0.49116,0.48941,1
Data,965.6256,663.7572,00:00:01:0878,1,1,22.12085,1.10350,21.19160,1.09119,1,1,0.49536,0.67535,0.49824,0.49142,1
Data,965.1840000000001,662.796,00:00:01:0885,1,1,22.18125,1.09119,21.17978,1.07888,1,1,0.47303,0.68737,0.52050,0.49827,1
Data,964.7424,662.1696,00:00:01:0892,1,1,22.00093,1.06878,21.03735,1.04606,1,1,0.47266,0.70004,0.52134,0.51078,1
Data,963.9935999999999,662.1588,00:00:01:0899,1,1,22.16227,1.03596,21.20488,1.02554,1,1,0.48262,0.70660,0.51234,0.53567,1
Data,963.4944,662.31,00:00:01:0905,1,1,22.10111,1.01545,21.13806,1.00503,1,1,0.48119,0.73387,0.48858,0.53963,1
Data,963.0143999999999,662.688,00:00:01:0912,1,1,22.01141,1.00503,21.17774,0.99461,1,1,0.48095,0.73965,0.48919,0.54352,1
Data,962.9376000000001,663.1307999999999,00:00:01:0919,1,1,22.18724,1.00471,21.12058,1.00471,1,1,0.49788,0.70967,0.49712,0.54114,1
Data,962.8223999999999,662.9904,00:00:01:0926,1,1,22.17552,1.01481,20.95405,1.01481,1,1,0.48774,0.70875,0.50239,0.52687,1
Data,961.5936,662.8716000000001,00:00:01:0933,1,1,22.13232,1.03532,21.30970,1.04574,1,1,0.46668,0.71413,0.50198,0.52020,1
Data,961.5936,662.8716000000001,00:00:01:0940,1,1,22.13232,1.03532,21.30970,1.04574,1,1,0.46668,0.71413,0.50198,0.52020,1
Data,960.0384,662.9688,00:00:01:0947,1,1,22.13232,1.04606,21.18998,1.05647,1,1,0.46963,0.70002,0.50971,0.52542,1
Data,959.1936000000001,663.1416,00:00:01:0954,1,1,22.01543,1.04638,21.17650,1.04638,1,1,0.46713,0.69309,0.50659,0.52592,1
Data,958.3872,663.5519999999999,00:00:01:0961,1,1,22.05738,1.03628,21.13910,1.03628,1,1,0.46550,0.70863,0.51044,0.52335,1
Data,958.3872,663.5519999999999,00:00:01:0968,1,1,22.05738,1.03628,21.13910,1.03628,1,1,0.46550,0.70863,0.51044,0.52335,1
Data,956.8704,663.5735999999999,00:00:01:0975,1,1,22.08268,1.02618,21.52036,1.02618,1,1,0.46375,0.70272,0.49684,0.53741,1
Data,955.6416,663.0767999999999,00:00:01:0982,1,1,22.20574,1.02618,21.40409,1.02618,1,1,0.46628,0.70715,0.50080,0.52425,1
Data,954.432,662.5692,00:00:01:0989,1,1,22.16034,1.03628,20.99072,1.02586,1,1,0.46640,0.70125,0.50082,0.52438,1
Data,953.7216,662.6772,00:00:01:0996,1,1,22.10736,1.03596,21.38770,1.02554,1,1,0.49287,0.68377,0.50184,0.53400,1
Data,952.6848,662.9688,00:00:02:0003,1,1,22.10736,1.03564,21.14441,1.02522,1,1,0.48693,0.68796,0.49280,0.52662,1
Data,951.6479999999999,663.3684000000001,00:00:02:0010,1,1,22.11610,1.02522,21.56136,1.02522,1,1,0.48664,0.69409,0.49280,0.52662,1
Data,950.4576000000001,663.1092,00:00:02:0017,1,1,22.18206,1.01513,21.59436,1.02554,1,1,0.47849,0.69924,0.48817,0.54852,1
Data,950.0544,662.6772,00:00:02:0024,1,1,22.17387,1.01545,21.54847,1.02586,1,1,0.50175,0.69140,0.48298,0.54430,1
Data,949.632,662.2452000000001,00:00:02:0031,1,1,22.20612,1.02586,21.43942,1.03628,1,1,0.50217,0.68526,0.48233,0.54052,1
Data,949.0368,662.8068,00:00:02:0038,1,1,22.17096,1.04638,21.40944,1.04638,1,1,0.48498,0.69767,0.49301,0.52845,1
Data,948.7296,663.5519999999999,00:00:02:0045,1,1,22.15868,1.05647,21.43318,1.05647,1,1,0.49135,0.70662,0.49846,0.53779,1
Data,948.4032,664.1892,00:00:02:0052,1,1,22.02648,1.06657,21.41352,1.06657,1,1,0.49166,0.70101,0.49799,0.53420,1
Data,947.6736000000001,664.8588,00:00:02:0059,1,1,22.07380,1.06657,21.57158,1.06657,1,1,0.46310,0.71537,0.51840,0.52631,1
Data,947.5584,665.7984,00:00:02:0066,1,1,22.03799,1.06657,21.58018,1.06657,1,1,0.46256,0.73573,0.51993,0.52464,1
Data,947.4624,666.8675999999999,00:00:02:0073,1,1,22.12539,1.05647,21.66261,1.04606,1,1,0.46249,0.74113,0.52047,0.53203,1
Data,947.2704,667.5048,00:00:02:0080,1,1,22.27085,1.03596,21.67257,1.02554,1,1,0.48869,0.75073,0.51152,0.55525,1
Data,946.9824,669.2004000000001,00:00:02:0087,1,1,22.14618,1.01545,21.30003,1.00503,1,1,0.50721,0.75363,0.50173,0.56182,1
Data,946.0032,673.6284,00:00:02:0094,1,1,22.26896,0.98452,21.46747,0.98452,1,1,0.49896,0.79895,0.49410,0.58740,1
Data,945.7152,675.054,00:00:02:0101,1,1,22.38928,0.98452,21.64417,0.98452,1,1,0.50003,0.73177,0.49090,0.58632,1
Data,945.7152,675.054,00:00:02:0108,1,1,22.38928,0.98452,21.64417,0.98452,1,1,0.50003,0.73177,0.49090,0.58632,1
Data,945.6,676.0044,00:00:02:0115,1,1,21.98805,1.01513,21.74881,1.02554,1,1,0.47680,0.75410,0.52686,0.50953,1
Data,946.0992,674.3304,00:00:02:0122,1,1,22.16921,1.03564,21.74881,1.04606,1,1,0.48914,0.66504,0.54491,0.47806,1
Data,946.6176,672.4188,00:00:02:0129,1,1,22.20646,1.04606,21.59302,1.05647,1,1,0.48946,0.65867,0.54487,0.47382,1
Data,946.6176,672.4188,00:00:02:0136,1,1,22.20646,1.04606,21.59302,1.05647,1,1,0.48946,0.65867,0.54487,0.47382,1
Data,947.3472,670.0104,00:00:02:0143,1,1,22.13232,1.03628,21.52754,1.03628,1,1,0.49030,0.70013,0.51726,0.49402,1
Data,947.4624,669.168,00:00:02:0150,1,1,22.29642,1.03628,21.65762,1.03628,1,1,0.49030,0.70013,0.51726,0.49402,1
Data,947.8848,668.4227999999999,00:00:02:0157,1,1,22.30725,1.04638,21.44311,1.04638,1,1,0.47764,0.72440,0.50211,0.50223,1
Data,948.7104,667.3428,00:00:02:0164,1,1,22.17767,1.05647,21.42476,1.05647,1,1,0.50038,0.70258,0.50299,0.49339,1
Data,949.536,666.3707999999999,00:00:02:0171,1,1,22.17708,1.06657,21.56280,1.05615,1,1,0.50076,0.69696,0.50301,0.49352,1
Data,949.4784000000001,666.6516,00:00:02:0178,1,1,22.23137,1.05615,21.81182,1.04574,1,1,0.49091,0.73433,0.48704,0.50097,1
Data,949.0176,667.6776,00:00:02:0185,1,1,22.19633,1.04574,21.72038,1.03532,1,1,0.47854,0.76534,0.48074,0.51704,1
Data,948.5376,669.0491999999999,00:00:02:0192,1,1,22.30385,1.02522,21.50921,1.02522,1,1,0.47813,0.77577,0.48139,0.52095,1
Data,948.576,669.8808,00:00:02:0199,1,1,22.44481,1.01513,21.68533,1.02554,1,1,0.46141,0.73515,0.53366,0.50579,1
Data,948.5376,670.8096,00:00:02:0206,1,1,22.43417,1.01545,21.75169,1.02586,1,1,0.46315,0.75023,0.52845,0.51740,1
Data,948.48,671.2848,00:00:02:0213,1,1,22.47203,1.02586,21.66490,1.04859,1,1,0.46324,0.74453,0.52801,0.50876,1
Data,948.3264,671.0039999999999,00:00:02:0220,1,1,22.16813,1.05869,21.58455,1.07100,1,1,0.47267,0.70978,0.51440,0.50786,1
Data,949.3055999999999,670.1184000000001,00:00:02:0227,1,1,22.34463,1.08109,21.61000,1.09340,1,1,0.50728,0.68862,0.51210,0.50615,1
Data,950.2272,668.52,00:00:02:0234,1,1,22.35178,1.08331,21.65000,1.07100,1,1,0.49143,0.69822,0.49925,0.50537,1
Data,950.2272,668.52,00:00:02:0241,1,1,22.35178,1.08331,21.65000,1.07100,1,1,0.49143,0.69822,0.49925,0.50537,1
Data,949.824,668.4984,00:00:02:0248,1,1,22.22158,1.06090,21.81669,1.04859,1,1,0.48425,0.72162,0.48632,0.51252,1
Data,949.4592,668.7683999999999,00:00:02:0255,1,1,22.31247,1.04859,21.83834,1.03628,1,1,0.48395,0.72829,0.48704,0.51727,1
Data,949.2864000000001,668.4336000000001,00:00:02:0262,1,1,22.36514,1.05647,21.69552,1.05647,1,1,0.47309,0.66450,0.51426,0.50195,1
Data,949.4592,667.764,00:00:02:0268,1,1,22.46118,1.05647,21.72904,1.05647,1,1,0.47309,0.66450,0.51426,0.50195,1
Data,949.4592,667.764,00:00:02:0275,1,1,22.46118,1.05647,21.72904,1.05647,1,1,0.47309,0.66450,0.51426,0.50195,1
Data,950.9568,667.0404,00:00:02:0282,1,1,22.57585,1.03628,21.75782,1.03628,1,1,0.49376,0.67895,0.53427,0.51533,1
Data,951.9936,666.4572000000001,00:00:02:0289,1,1,22.56933,1.03628,21.71393,1.04859,1,1,0.49376,0.67895,0.53410,0.51068,1
Data,952.7424,665.7012,00:00:02:0296,1,1,22.35646,1.05869,21.87190,1.07100,1,1,0.47847,0.67904,0.51998,0.49444,1
Data,952.7424,665.7012,00:00:02:0303,1,1,22.35646,1.05869,21.87190,1.07100,1,1,0.47847,0.67904,0.51998,0.49444,1
Data,954.24,663.3252,00:00:02:0310,1,1,22.54607,1.09340,21.96491,1.10571,1,1,0.48166,0.64334,0.52289,0.47304,1
End,954.6048000000001,662.0076,00:00:02:0317,1,1,22.58642,1.09562,22.10773,1.09562,1,1,0.51054,0.61810,0.50270,0.48334,1
Begin,969.8879999999999,648.3348,00:00:02:0345,1,1,22.50967,1.05080,21.98392,1.03849,1,1,0.49400,0.71999,0.51374,0.54795,1
Data,969.4656,656.2188,00:00:02:0352,1,1,22.48261,1.04859,22.00984,1.02586,1,1,0.49392,0.72120,0.51416,0.55235,1
Data,967.5648000000001,662.85,00:00:02:0359,1,1,22.67028,1.03596,22.04590,1.02554,1,1,0.49355,0.72866,0.50446,0.56025,1
Data,967.3727999999999,666.9215999999999,00:00:02:0366,1,1,22.52065,1.03564,21.99928,1.02522,1,1,0.49487,0.73123,0.51155,0.54908,1
Data,967.2192,669.9996,00:00:02:0373,1,1,22.46608,1.03532,21.99601,1.02490,1,1,0.49486,0.73140,0.51156,0.54919,1
Data,965.6448000000001,672.1704000000001,00:00:02:0380,1,1,22.55313,1.02490,21.95244,1.02490,1,1,0.49033,0.72815,0.50245,0.54891,1
Data,963.4752,674.892,00:00:02:0387,1,1,22.84850,1.02490,21.99885,1.02490,1,1,0.48272,0.74543,0.50054,0.54968,1
Data,961.6704000000001,677.376,00:00:02:0394,1,1,22.76130,1.01481,21.94370,1.02522,1,1,0.48247,0.75085,0.50052,0.54957,1
Data,954.2016,677.6892,00:00:02:0401,1,1,22.81415,1.01513,22.01453,1.02554,1,1,0.44495,0.73748,0.46348,0.52388,1
Data,936.672,675.972,00:00:02:0408,1,1,22.08080,1.01545,20.97994,1.02586,1,1,0.37165,0.72781,0.38483,0.48585,1
Data,921.4848,674.0712,00:00:02:0415,1,1,23.00709,1.02586,21.59199,1.03628,1,1,0.37100,0.72133,0.38321,0.48120,1
End,895.7760000000001,668.6172,00:00:02:0422,1,1,21.06159,1.04638,21.47511,1.04638,1,1,0.24532,0.69287,0.31288,0.40394,1
Begin,389.76000000000005,205.7292,00:00:02:0652,1,1,21.99609,1.05615,21.54069,1.06657,1,1,0.21729,0.20456,0.18026,0.14056,1
Data,389.76000000000005,205.7292,00:00:02:0659,1,1,21.99609,1.05615,21.54069,1.06657,1,1,0.21729,0.20456,0.18026,0.14056,1
Data,385.3824,193.7304,00:00:02:0666,1,1,21.81749,1.06657,21.03512,1.06657,1,1,0.21218,0.17588,0.18455,0.13967,1
Data,384.7296,190.40400000000002,00:00:02:0673,1,1,21.43561,1.06657,21.48405,1.06657,1,1,0.21218,0.17588,0.18455,0.13967,1
Data,384.11519999999996,185.7816,00:00:02:0680,1,1,21.42054,1.06657,21.64129,1.06657,1,1,0.21876,0.15831,0.17681,0.12586,1
Data,382.1952,182.45520000000002,00:00:02:0687,1,1,21.49420,1.06657,21.53839,1.06657,1,1,0.20272,0.16296,0.17947,0.12558,1
Data,380.6592,179.7876,00:00:02:0694,1,1,21.57456,1.06657,21.82333,1.06657,1,1,0.20272,0.16296,0.17947,0.12558,1
Data,381.3888,176.1912,00:00:02:0701,1,1,21.56140,1.06657,21.82333,1.06657,1,1,0.22989,0.15034,0.17494,0.10939,1
Data,383.5968,172.8,00:00:02:0708,1,1,21.61170,1.05647,21.10305,1.05647,1,1,0.22943,0.16491,0.18493,0.13211,1
Data,383.5968,172.8,00:00:02:0715,1,1,21.61170,1.05647,21.10305,1.05647,1,1,0.22943,0.16491,0.18493,0.13211,1
Data,389.7024,178.0704,00:00:02:0722,1,1,22.25966,1.04638,21.84942,1.04638,1,1,0.24653,0.29512,0.24208,0.16155,1
Data,404.3904,191.106,00:00:02:0729,1,1,22.90454,1.03628,21.20610,1.03628,1,1,0.31701,0.37441,0.31857,0.31743,1
Data,438.9888,225.2772,00:00:02:0736,1,1,23.12840,1.04638,21.79491,1.04638,1,1,0.39652,0.66533,0.42278,0.42643,1
End,438.9888,225.2772,00:00:02:0743,1,1,23.12840,1.04638,21.79491,1.04638,1,1,0.39652,0.66533,0.42278,0.42643,1
Begin,786.048,703.1124,00:00:02:0785,1,1,23.06841,1.02618,21.60885,1.02618,1,1,0.37119,0.79344,0.43041,0.51472,1
Data,782.4,702.7452,00:00:02:0792,1,1,23.22803,1.03628,21.63450,1.03628,1,1,0.37052,0.78796,0.42927,0.51064,1
Data,782.4,702.7452,00:00:02:0799,1,1,23.22803,1.03628,21.63450,1.03628,1,1,0.37052,0.78796,0.42927,0.51064,1
Data,781.1328,695.52,00:00:02:0806,1,1,23.24207,1.05647,21.65706,1.05647,1,1,0.39530,0.73437,0.42557,0.51144,1
Data,781.8048,692.01,00:00:02:0813,1,1,23.23114,1.06657,21.81792,1.06657,1,1,0.39486,0.72855,0.42442,0.50742,1
Data,781.3439999999999,688.0788,00:00:02:0820,1,1,23.15397,1.06657,21.68213,1.06657,1,1,0.40038,0.71250,0.40961,0.50352,1
Data,781.3439999999999,688.0788,00:00:02:0827,1,1,23.15397,1.06657,21.68213,1.06657,1,1,0.40038,0.71250,0.40961,0.50352,1
Data,783.6096,680.1732,00:00:02:0834,1,1,23.13160,1.05647,21.93853,1.05647,1,1,0.41661,0.68800,0.41104,0.51087,1
Data,781.6128,679.0500000000001,00:00:02:0842,1,1,23.06627,1.04638,21.86344,1.04638,1,1,0.38585,0.72534,0.40537,0.50913,1
Data,780.4608000000001,678.78,00:00:02:0849,1,1,23.06366,1.03628,21.84089,1.03628,1,1,0.38872,0.72848,0.40986,0.52269,1
Data,780.9792,678.888,00:00:02:0856,1,1,23.40512,1.02618,21.86149,1.02618,1,1,0.40156,0.73742,0.43229,0.51825,1
Data,780.9792,678.888,00:00:02:0863,1,1,23.40512,1.02618,21.86149,1.02618,1,1,0.40156,0.73742,0.43229,0.51825,1
Data,783.3792,677.8404,00:00:02:0870,1,1,23.45024,1.02618,22.05701,1.02618,1,1,0.41150,0.70827,0.44192,0.51782,1
Data,785.4911999999999,676.9116,00:00:02:0877,1,1,23.56185,1.02618,21.94668,1.02618,1,1,0.41150,0.70827,0.44192,0.51782,1
Data,778.4064,683.4671999999999,00:00:02:0884,1,1,23.33141,1.02618,22.06492,1.02618,1,1,0.35299,0.83646,0.36388,0.57828,1
Data,778.4064,683.4671999999999,00:00:02:0891,1,1,23.33141,1.02618,22.06492,1.02618,1,1,0.35299,0.83646,0.36388,0.57828,1
Data,773.8944,687.4956,00:00:02:0898,1,1,23.65775,1.02618,22.29163,1.02618,1,1,0.35299,0.83646,0.36388,0.57828,1
Data,759.8016,697.572,00:00:02:0905,1,1,23.20967,1.02618,22.57293,1.02618,1,1,0.28760,0.90122,0.35558,0.58758,1
Data,753.4656,702.0108,00:00:02:0912,1,1,23.25189,1.03628,22.53648,1.03628,1,1,0.28622,0.89653,0.35372,0.58410,1
End,753.4656,702.0108,00:00:02:0919,1,1,23.25189,1.03628,22.53648,1.03628,1,1,0.28622,0.89653,0.35372,0.58410,1
Begin,635.904,778.5936,00:00:02:0940,1,1,23.44480,1.04638,22.62551,1.04638,1,1,0.30063,0.90346,0.35916,0.53534,1
Data,635.904,778.5936,00:00:02:0947,1,1,23.44480,1.04638,22.62551,1.04638,1,1,0.30063,0.90346,0.35916,0.53534,1
Data,629.1456000000001,782.0064,00:00:02:0954,1,1,23.54026,1.02618,22.91864,1.01577,1,1,0.27602,0.91453,0.36775,0.55250,1
Data,626.5151999999999,783.6587999999999,00:00:02:0961,1,1,23.48481,1.01577,22.78746,1.00535,1,1,0.28319,0.90848,0.35309,0.56112,1
Data,627.1487999999999,789.4259999999999,00:00:02:0968,1,1,23.68720,1.00535,22.77310,0.99493,1,1,0.29579,0.91052,0.36206,0.62606,1
Data,627.4368000000001,793.7244,00:00:02:0975,1,1,23.77842,1.00503,22.81084,1.00503,1,1,0.29583,0.91066,0.36021,0.62291,1
Data,629.0112,793.4436000000001,00:00:02:0982,1,1,23.66459,1.01513,22.99849,1.02554,1,1,0.30153,0.89667,0.36840,0.56805,1
Data,628.8384,791.2511999999999,00:00:02:0989,1,1,23.62004,1.03564,22.72854,1.04605,1,1,0.31494,0.86233,0.33819,0.56240,1
Data,628.4159999999999,789.0264,00:00:02:0996,1,1,23.66948,1.04605,22.77953,1.05647,1,1,0.31377,0.85722,0.33614,0.55856,1
Data,627.3408,788.7995999999999,00:00:03:0003,1,1,23.86705,1.04638,23.01480,1.04638,1,1,0.28312,0.88845,0.35683,0.56710,1
Data,627.168,786.996,00:00:03:0010,1,1,23.83110,1.03628,23.08255,1.03628,1,1,0.28921,0.88716,0.36191,0.52687,1
Data,627.1487999999999,785.5812,00:00:03:0017,1,1,23.93743,1.03628,23.07825,1.02586,1,1,0.28921,0.88716,0.36375,0.53107,1
Data,627.3408,784.0152,00:00:03:0024,1,1,24.09277,1.03596,23.13851,1.02554,1,1,0.30767,0.86697,0.34865,0.54125,1
Data,625.4016,783.5184,00:00:03:0030,1,1,23.84692,1.03564,23.21154,1.02522,1,1,0.27121,0.89539,0.34791,0.54103,1
Data,623.7504,783.2375999999999,00:00:03:0037,1,1,23.91301,1.02522,23.25426,1.02522,1,1,0.27276,0.90034,0.34791,0.54103,1
Data,624.3072,782.7947999999999,00:00:03:0044,1,1,24.02971,1.01513,23.40895,1.02554,1,1,0.28981,0.89467,0.37099,0.54038,1
Data,623.2704,781.2504,00:00:03:0051,1,1,24.04870,1.02586,23.19939,1.03628,1,1,0.29747,0.87734,0.33987,0.53769,1
Data,623.2704,781.2504,00:00:03:0058,1,1,24.04870,1.02586,23.19939,1.03628,1,1,0.29747,0.87734,0.33987,0.53769,1
Data,622.5792,780.3864,00:00:03:0065,1,1,24.03239,1.04638,23.33329,1.04638,1,1,0.29086,0.86518,0.34234,0.54619,1
Data,622.9824,778.896,00:00:03:0072,1,1,24.05262,1.05647,23.48219,1.05647,1,1,0.30302,0.84692,0.35535,0.53459,1
Data,623.5968,776.466,00:00:03:0079,1,1,24.40471,1.05615,23.65245,1.04573,1,1,0.30061,0.84902,0.35603,0.54674,1
Data,623.5968,776.466,00:00:03:0086,1,1,24.40471,1.05615,23.65245,1.04573,1,1,0.30061,0.84902,0.35603,0.54674,1
Data,624.3072,775.3104,00:00:03:0093,1,1,24.40471,1.04573,23.52173,1.03532,1,1,0.31787,0.83090,0.35084,0.55142,1
Data,624.5376,775.386,00:00:03:0100,1,1,24.51657,1.00471,23.73265,1.00471,1,1,0.29224,0.88818,0.34020,0.58652,1
Data,623.6736,776.4876,00:00:03:0107,1,1,24.34891,0.99461,23.76936,0.99461,1,1,0.28419,0.91119,0.34058,0.58410,1
Data,623.0015999999999,777.6756,00:00:03:0114,1,1,24.45871,0.98452,23.62846,0.98452,1,1,0.28566,0.91591,0.34265,0.58775,1
Data,622.8671999999999,778.3127999999999,00:00:03:0121,1,1,24.52829,0.98452,23.87186,0.98452,1,1,0.29466,0.89181,0.35040,0.58516,1
Data,622.8480000000001,778.788,00:00:03:0128,1,1,24.52829,0.98452,23.88926,0.98452,1,1,0.29541,0.88982,0.35220,0.57950,1
Data,622.8096,779.2307999999999,00:00:03:0135,1,1,24.35890,0.98452,23.75000,0.98452,1,1,0.29541,0.88982,0.35220,0.57950,1
Data,622.6752,779.6736,00:00:03:0142,1,1,24.54742,0.98452,23.91676,0.98452,1,1,0.28877,0.88176,0.35569,0.58938,1
Data,622.8480000000001,780.1272,00:00:03:0149,1,1,24.63511,0.98452,23.77411,0.98452,1,1,0.29454,0.89130,0.36037,0.58148,1
Data,622.9632,780.4836,00:00:03:0156,1,1,24.72575,0.98452,23.66372,0.99493,1,1,0.29454,0.89130,0.35842,0.57768,1
Data,625.3439999999999,779.3388,00:00:03:0163,1,1,25.18584,0.99493,23.98784,1.00535,1,1,0.33948,0.81867,0.40081,0.54803,1
Data,630.7776,777.114,00:00:03:0170,1,1,25.37873,1.00535,24.00760,1.01577,1,1,0.40524,0.75655,0.46132,0.52971,1
Data,635.904,774.8568,00:00:03:0177,1,1,25.33532,1.01577,24.19069,1.02618,1,1,0.40483,0.75055,0.46045,0.52569,1
End,643.488,771.5844,00:00:03:0184,1,1,25.56101,1.02618,24.33865,1.02618,1,1,0.46279,0.72410,0.51593,0.46878,1
Begin,927.168,702.6479999999999,00:00:03:0233,1,1,25.17687,0.99493,24.11568,0.99493,1,1,0.47283,0.76513,0.50307,0.57148,1
Data,927.168,702.6479999999999,00:00:03:0240,1,1,25.17687,0.99493,24.11568,0.99493,1,1,0.47283,0.76513,0.50307,0.57148,1
Data,932.7168,698.2199999999999,00:00:03:0247,1,1,25.24024,1.00535,24.04925,1.01577,1,1,0.47430,0.74624,0.51559,0.51496,1
Data,932.7168,698.2199999999999,00:00:03:0254,1,1,25.24024,1.00535,24.04925,1.01577,1,1,0.47430,0.74624,0.51559,0.51496,1
Data,935.4816,691.9236,00:00:03:0261,1,1,25.28458,1.00887,24.16022,1.00887,1,1,0.48248,0.74489,0.49680,0.47658,1
Data,935.4624,690.0120000000001,00:00:03:0268,1,1,25.23537,1.00022,24.13322,1.00022,1,1,0.48218,0.75775,0.49209,0.48830,1
Data,935.4431999999999,688.4568,00:00:03:0275,1,1,25.22701,1.00022,24.03026,1.00022,1,1,0.48218,0.75775,0.49209,0.48830,1
Data,935.9807999999999,686.5344,00:00:03:0282,1,1,25.63010,1.00887,23.95098,1.00887,1,1,0.46675,0.75349,0.51419,0.47869,1
Data,935.712,684.9684,00:00:03:0289,1,1,25.42429,1.01753,24.05994,1.01753,1,1,0.46251,0.75537,0.50881,0.47827,1
Data,935.4816,683.4671999999999,00:00:03:0296,1,1,25.40305,1.02618,23.88875,1.01577,1,1,0.46258,0.75069,0.50888,0.47902,1
Data,935.3471999999999,682.4843999999999,00:00:03:0303,1,1,25.51918,1.01577,23.96622,1.00535,1,1,0.46238,0.76000,0.51011,0.47828,1
Data,934.2719999999999,681.9444000000001,00:00:03:0310,1,1,25.56174,1.00535,23.94175,0.99493,1,1,0.46896,0.75305,0.48733,0.49465,1
Data,933.3119999999999,681.4692,00:00:03:0317,1,1,25.42236,1.00503,23.99644,0.99461,1,1,0.46896,0.75323,0.48734,0.49478,1
Data,932.5440000000001,681.3828,00:00:03:0324,1,1,25.42750,1.00471,23.94128,1.00471,1,1,0.46280,0.75857,0.49493,0.50039,1
